Année,Indicateur,Valeur
1961,Consommation d’engrais (kilogrammes par hectare de terres arables),4.204166666666667
1962,Consommation d’engrais (kilogrammes par hectare de terres arables),3.6970238095238095
1963,Consommation d’engrais (kilogrammes par hectare de terres arables),5.4261904761904765
1964,Consommation d’engrais (kilogrammes par hectare de terres arables),6.626785714285714
1965,Consommation d’engrais (kilogrammes par hectare de terres arables),7.019047619047619
1966,Consommation d’engrais (kilogrammes par hectare de terres arables),7.440476190476191
1967,Consommation d’engrais (kilogrammes par hectare de terres arables),8.158235294117647
1968,Consommation d’engrais (kilogrammes par hectare de terres arables),6.884705882352941
1969,Consommation d’engrais (kilogrammes par hectare de terres arables),8.144117647058824
1970,Consommation d’engrais (kilogrammes par hectare de terres arables),12.043529411764705
1971,Consommation d’engrais (kilogrammes par hectare de terres arables),13.923529411764706
1972,Consommation d’engrais (kilogrammes par hectare de terres arables),17.950877192982457
1973,Consommation d’engrais (kilogrammes par hectare de terres arables),17.145402298850573
1974,Consommation d’engrais (kilogrammes par hectare de terres arables),17.39267605633803
1975,Consommation d’engrais (kilogrammes par hectare de terres arables),20.771349862258955
1976,Consommation d’engrais (kilogrammes par hectare de terres arables),20.27173913043478
1977,Consommation d’engrais (kilogrammes par hectare de terres arables),25.425531914893618
1978,Consommation d’engrais (kilogrammes par hectare de terres arables),21.465968586387433
1979,Consommation d’engrais (kilogrammes par hectare de terres arables),26.11220779220779
1980,Consommation d’engrais (kilogrammes par hectare de terres arables),27.161125319693095
1981,Consommation d’engrais (kilogrammes par hectare de terres arables),24.923857868020306
1982,Consommation d’engrais (kilogrammes par hectare de terres arables),19.698492462311556
1983,Consommation d’engrais (kilogrammes par hectare de terres arables),18.534906588003935
1984,Consommation d’engrais (kilogrammes par hectare de terres arables),18.035636679704478
1985,Consommation d’engrais (kilogrammes par hectare de terres arables),17.436974789915965
1986,Consommation d’engrais (kilogrammes par hectare de terres arables),12.605042016806722
1987,Consommation d’engrais (kilogrammes par hectare de terres arables),9.125
1988,Consommation d’engrais (kilogrammes par hectare de terres arables),11.363636363636363
1989,Consommation d’engrais (kilogrammes par hectare de terres arables),14.462809917355372
1990,Consommation d’engrais (kilogrammes par hectare de terres arables),15.22633744855967
1991,Consommation d’engrais (kilogrammes par hectare de terres arables),15.795918367346939
1992,Consommation d’engrais (kilogrammes par hectare de terres arables),14.23076923076923
1993,Consommation d’engrais (kilogrammes par hectare de terres arables),18.607856650585802
1994,Consommation d’engrais (kilogrammes par hectare de terres arables),21.666666666666668
1995,Consommation d’engrais (kilogrammes par hectare de terres arables),22
1996,Consommation d’engrais (kilogrammes par hectare de terres arables),23.5
1997,Consommation d’engrais (kilogrammes par hectare de terres arables),37.93103448275862
1998,Consommation d’engrais (kilogrammes par hectare de terres arables),31.03448275862069
1999,Consommation d’engrais (kilogrammes par hectare de terres arables),25.214285714285715
2000,Consommation d’engrais (kilogrammes par hectare de terres arables),23.964285714285715
2001,Consommation d’engrais (kilogrammes par hectare de terres arables),24.535714285714285
2002,Consommation d’engrais (kilogrammes par hectare de terres arables),31.01892857142857
2003,Consommation d’engrais (kilogrammes par hectare de terres arables),29.345357142857143
2004,Consommation d’engrais (kilogrammes par hectare de terres arables),27.21892857142857
2005,Consommation d’engrais (kilogrammes par hectare de terres arables),17.78035714285714
2006,Consommation d’engrais (kilogrammes par hectare de terres arables),22.7725
2007,Consommation d’engrais (kilogrammes par hectare de terres arables),23.99
2008,Consommation d’engrais (kilogrammes par hectare de terres arables),18.211724137931036
2009,Consommation d’engrais (kilogrammes par hectare de terres arables),15.307586206896552
2010,Consommation d’engrais (kilogrammes par hectare de terres arables),32.08586206896552
2011,Consommation d’engrais (kilogrammes par hectare de terres arables),19.402758620689657
2012,Consommation d’engrais (kilogrammes par hectare de terres arables),26.021116666666668
2013,Consommation d’engrais (kilogrammes par hectare de terres arables),31.138280000000005
2014,Consommation d’engrais (kilogrammes par hectare de terres arables),35.120645714285715
2015,Consommation d’engrais (kilogrammes par hectare de terres arables),41.95444857142857
2016,Consommation d’engrais (kilogrammes par hectare de terres arables),44.11827999999999
2017,Consommation d’engrais (kilogrammes par hectare de terres arables),39.26288000000001
2018,Consommation d’engrais (kilogrammes par hectare de terres arables),30.873474285714284
1960,Population rural (% de la population totale),82.321
1961,Population rural (% de la population totale),81.089
1962,Population rural (% de la population totale),79.79
1963,Population rural (% de la population totale),78.425
1964,Population rural (% de la population totale),76.993
1965,Population rural (% de la population totale),75.5
1966,Population rural (% de la population totale),74.794
1967,Population rural (% de la population totale),74.074
1968,Population rural (% de la population totale),73.34100000000001
1969,Population rural (% de la population totale),72.596
1970,Population rural (% de la population totale),71.837
1971,Population rural (% de la population totale),71.066
1972,Population rural (% de la population totale),70.281
1973,Population rural (% de la population totale),69.487
1974,Population rural (% de la population totale),68.679
1975,Population rural (% de la population totale),67.771
1976,Population rural (% de la population totale),66.406
1977,Population rural (% de la population totale),65.017
1978,Population rural (% de la population totale),63.6
1979,Population rural (% de la population totale),63.386
1980,Population rural (% de la population totale),63.171
1981,Population rural (% de la population totale),62.956
1982,Population rural (% de la population totale),62.74
1983,Population rural (% de la population totale),62.524
1984,Population rural (% de la population totale),62.307
1985,Population rural (% de la population totale),62.09
1986,Population rural (% de la population totale),61.873
1987,Population rural (% de la population totale),61.654
1988,Population rural (% de la population totale),61.392
1989,Population rural (% de la population totale),61.024
1990,Population rural (% de la population totale),60.655
1991,Population rural (% de la population totale),60.284
1992,Population rural (% de la population totale),59.912
1993,Population rural (% de la population totale),59.539
1994,Population rural (% de la population totale),59.165
1995,Population rural (% de la population totale),58.79
1996,Population rural (% de la population totale),58.413
1997,Population rural (% de la population totale),58.036
1998,Population rural (% de la population totale),57.658
1999,Population rural (% de la population totale),57.259
2000,Population rural (% de la population totale),56.845
2001,Population rural (% de la population totale),56.432
2002,Population rural (% de la population totale),56.017
2003,Population rural (% de la population totale),55.601
2004,Population rural (% de la population totale),55.183
2005,Population rural (% de la population totale),54.766
2006,Population rural (% de la population totale),54.348
2007,Population rural (% de la population totale),53.929
2008,Population rural (% de la population totale),53.509
2009,Population rural (% de la population totale),53.09
2010,Population rural (% de la population totale),52.67
2011,Population rural (% de la population totale),52.249
2012,Population rural (% de la population totale),51.828
2013,Population rural (% de la population totale),51.407
2014,Population rural (% de la population totale),50.986
2015,Population rural (% de la population totale),50.556
2016,Population rural (% de la population totale),50.119
2017,Population rural (% de la population totale),49.674
2018,Population rural (% de la population totale),49.221
2019,Population rural (% de la population totale),48.761
2020,Population rural (% de la population totale),48.294
1960,Population rurale,2884165
1961,Population rurale,2944785
1962,Population rurale,3008686
1963,Population rurale,3073186
1964,Population rurale,3134701
1965,Population rurale,3191266
1966,Population rurale,3278762
1967,Population rurale,3366047
1968,Population rurale,3456660
1969,Population rurale,3555367
1970,Population rurale,3665174
1971,Population rurale,3786919
1972,Population rurale,3918887
1973,Population rurale,4059092
1974,Population rurale,4204044
1975,Population rurale,4345754
1976,Population rurale,4458465
1977,Population rurale,4568418
1978,Population rurale,4674771
1979,Population rurale,4871802
1980,Population rurale,5074938
1981,Population rurale,5284331
1982,Population rurale,5499155
1983,Population rurale,5717782
1984,Population rurale,5937921
1985,Population rurale,6158213
1986,Population rurale,6377416
1987,Population rurale,6595861
1988,Population rurale,6811283
1989,Population rurale,7019257
1990,Population rurale,7233032
1991,Population rurale,7452552
1992,Population rurale,7676182
1993,Population rurale,7901801
1994,Population rurale,8126572
1995,Population rurale,8348038
1996,Population rurale,8566339
1997,Population rurale,8781238
1998,Population rurale,8988540
1999,Population rurale,9180091
2000,Population rurale,9353651
2001,Population rurale,9510500
2002,Population rurale,9652591
2003,Population rurale,9785561
2004,Population rurale,9916657
2005,Population rurale,10052033
2006,Population rurale,10192921
2007,Population rurale,10338863
2008,Population rurale,10490743
2009,Population rurale,10649401
2010,Population rurale,10814702
2011,Population rurale,10987260
2012,Population rurale,11167477
2013,Population rurale,11354524
2014,Population rurale,11547142
2015,Population rurale,11742211
2016,Population rurale,11939712
2017,Population rurale,12139071
2018,Population rurale,12339324
2019,Population rurale,12539649
2020,Population rurale,12739124
1990,Surface forestière (% du territoire),24.688238993710694
1991,Surface forestière (% du territoire),23.821443396226417
1992,Surface forestière (% du territoire),22.95464779874214
1993,Surface forestière (% du territoire),22.08785220125786
1994,Surface forestière (% du territoire),21.221056603773587
1995,Surface forestière (% du territoire),20.35426100628931
1996,Surface forestière (% du territoire),19.487465408805033
1997,Surface forestière (% du territoire),18.620669811320756
1998,Surface forestière (% du territoire),17.75387421383648
1999,Surface forestière (% du territoire),16.887078616352202
2000,Surface forestière (% du territoire),16.020283018867925
2001,Surface forestière (% du territoire),15.665292452830187
2002,Surface forestière (% du territoire),15.310301886792455
2003,Surface forestière (% du territoire),14.955311320754717
2004,Surface forestière (% du territoire),14.60032075471698
2005,Surface forestière (% du territoire),14.245330188679246
2006,Surface forestière (% du territoire),13.890339622641509
2007,Surface forestière (% du territoire),13.535349056603774
2008,Surface forestière (% du territoire),13.180358490566038
2009,Surface forestière (% du territoire),12.825367924528303
2010,Surface forestière (% du territoire),12.470377358490566
2011,Surface forestière (% du territoire),12.115389937106919
2012,Surface forestière (% du territoire),11.760402515723271
2013,Surface forestière (% du territoire),11.405415094339624
2014,Surface forestière (% du territoire),11.050427672955975
2015,Surface forestière (% du territoire),10.695440251572327
2016,Surface forestière (% du territoire),10.340440251572327
2017,Surface forestière (% du territoire),9.985440251572328
2018,Surface forestière (% du territoire),9.630440251572328
1961,Terres agricoles (% du territoire),49.308176100628934
1962,Terres agricoles (% du territoire),49.937106918238996
1963,Terres agricoles (% du territoire),49.937106918238996
1964,Terres agricoles (% du territoire),50.25157232704402
1965,Terres agricoles (% du territoire),50.56603773584906
1966,Terres agricoles (% du territoire),50.56603773584906
1967,Terres agricoles (% du territoire),50.786163522012586
1968,Terres agricoles (% du territoire),50.786163522012586
1969,Terres agricoles (% du territoire),50.943396226415096
1970,Terres agricoles (% du territoire),50.943396226415096
1971,Terres agricoles (% du territoire),51.257861635220124
1972,Terres agricoles (% du territoire),51.28930817610063
1973,Terres agricoles (% du territoire),51.698113207547166
1974,Terres agricoles (% du territoire),52.27987421383647
1975,Terres agricoles (% du territoire),52.56289308176101
1976,Terres agricoles (% du territoire),52.9559748427673
1977,Terres agricoles (% du territoire),53.71069182389937
1978,Terres agricoles (% du territoire),54.119496855345915
1979,Terres agricoles (% du territoire),54.166666666666664
1980,Terres agricoles (% du territoire),54.26100628930818
1981,Terres agricoles (% du territoire),54.62264150943397
1982,Terres agricoles (% du territoire),55
1983,Terres agricoles (% du territoire),55.295597484276726
1984,Terres agricoles (% du territoire),56.29245283018868
1985,Terres agricoles (% du territoire),57.16981132075472
1986,Terres agricoles (% du territoire),57.484276729559745
1987,Terres agricoles (% du territoire),57.861635220125784
1988,Terres agricoles (% du territoire),58.867924528301884
1989,Terres agricoles (% du territoire),59.18238993710692
1990,Terres agricoles (% du territoire),59.528301886792455
1991,Terres agricoles (% du territoire),59.59119496855346
1992,Terres agricoles (% du territoire),60.37735849056604
1993,Terres agricoles (% du territoire),61.32704402515723
1994,Terres agricoles (% du territoire),61.94968553459119
1995,Terres agricoles (% du territoire),62.264150943396224
1996,Terres agricoles (% du territoire),62.264150943396224
1997,Terres agricoles (% du territoire),61.94968553459119
1998,Terres agricoles (% du territoire),61.94968553459119
1999,Terres agricoles (% du territoire),61.63522012578616
2000,Terres agricoles (% du territoire),61.63522012578616
2001,Terres agricoles (% du territoire),61.63522012578616
2002,Terres agricoles (% du territoire),61.63522012578616
2003,Terres agricoles (% du territoire),61.63522012578616
2004,Terres agricoles (% du territoire),62.893081761006286
2005,Terres agricoles (% du territoire),63.52201257861635
2006,Terres agricoles (% du territoire),63.83647798742138
2007,Terres agricoles (% du territoire),64.77987421383648
2008,Terres agricoles (% du territoire),64.77987421383648
2009,Terres agricoles (% du territoire),64.77987421383648
2010,Terres agricoles (% du territoire),64.77987421383648
2011,Terres agricoles (% du territoire),64.77987421383648
2012,Terres agricoles (% du territoire),65.09433962264151
2013,Terres agricoles (% du territoire),66.66666666666666
2014,Terres agricoles (% du territoire),66.66666666666666
2015,Terres agricoles (% du territoire),66.66666666666666
2016,Terres agricoles (% du territoire),66.66666666666666
2017,Terres agricoles (% du territoire),66.66666666666666
2018,Terres agricoles (% du territoire),66.66666666666666
1961,Terres arables (hectares),1680000
1962,Terres arables (hectares),1680000
1963,Terres arables (hectares),1680000
1964,Terres arables (hectares),1680000
1965,Terres arables (hectares),1680000
1966,Terres arables (hectares),1680000
1967,Terres arables (hectares),1700000
1968,Terres arables (hectares),1700000
1969,Terres arables (hectares),1700000
1970,Terres arables (hectares),1700000
1971,Terres arables (hectares),1700000
1972,Terres arables (hectares),1710000
1973,Terres arables (hectares),1740000
1974,Terres arables (hectares),1775000
1975,Terres arables (hectares),1815000
1976,Terres arables (hectares),1840000
1977,Terres arables (hectares),1880000
1978,Terres arables (hectares),1910000
1979,Terres arables (hectares),1925000
1980,Terres arables (hectares),1955000
1981,Terres arables (hectares),1970000
1982,Terres arables (hectares),1990000
1983,Terres arables (hectares),2034000
1984,Terres arables (hectares),2301000
1985,Terres arables (hectares),2380000
1986,Terres arables (hectares),2380000
1987,Terres arables (hectares),2400000
1988,Terres arables (hectares),2420000
1989,Terres arables (hectares),2420000
1990,Terres arables (hectares),2430000
1991,Terres arables (hectares),2450000
1992,Terres arables (hectares),2600000
1993,Terres arables (hectares),2902000
1994,Terres arables (hectares),3000000
1995,Terres arables (hectares),3000000
1996,Terres arables (hectares),3000000
1997,Terres arables (hectares),2900000
1998,Terres arables (hectares),2900000
1999,Terres arables (hectares),2800000
2000,Terres arables (hectares),2800000
2001,Terres arables (hectares),2800000
2002,Terres arables (hectares),2800000
2003,Terres arables (hectares),2800000
2004,Terres arables (hectares),2800000
2005,Terres arables (hectares),2800000
2006,Terres arables (hectares),2800000
2007,Terres arables (hectares),2900000
2008,Terres arables (hectares),2900000
2009,Terres arables (hectares),2900000
2010,Terres arables (hectares),2900000
2011,Terres arables (hectares),2900000
2012,Terres arables (hectares),3000000
2013,Terres arables (hectares),3500000
2014,Terres arables (hectares),3500000
2015,Terres arables (hectares),3500000
2016,Terres arables (hectares),3500000
2017,Terres arables (hectares),3500000
2018,Terres arables (hectares),3500000
1961,Terres arables (% du territoire),5.283018867924529
1962,Terres arables (% du territoire),5.283018867924529
1963,Terres arables (% du territoire),5.283018867924529
1964,Terres arables (% du territoire),5.283018867924529
1965,Terres arables (% du territoire),5.283018867924529
1966,Terres arables (% du territoire),5.283018867924529
1967,Terres arables (% du territoire),5.345911949685535
1968,Terres arables (% du territoire),5.345911949685535
1969,Terres arables (% du territoire),5.345911949685535
1970,Terres arables (% du territoire),5.345911949685535
1971,Terres arables (% du territoire),5.345911949685535
1972,Terres arables (% du territoire),5.377358490566038
1973,Terres arables (% du territoire),5.471698113207547
1974,Terres arables (% du territoire),5.581761006289308
1975,Terres arables (% du territoire),5.7075471698113205
1976,Terres arables (% du territoire),5.786163522012579
1977,Terres arables (% du territoire),5.911949685534592
1978,Terres arables (% du territoire),6.0062893081761
1979,Terres arables (% du territoire),6.053459119496855
1980,Terres arables (% du territoire),6.147798742138365
1981,Terres arables (% du territoire),6.19496855345912
1982,Terres arables (% du territoire),6.2578616352201255
1983,Terres arables (% du territoire),6.39622641509434
1984,Terres arables (% du territoire),7.235849056603774
1985,Terres arables (% du territoire),7.484276729559748
1986,Terres arables (% du territoire),7.484276729559748
1987,Terres arables (% du territoire),7.547169811320755
1988,Terres arables (% du territoire),7.610062893081761
1989,Terres arables (% du territoire),7.610062893081761
1990,Terres arables (% du territoire),7.641509433962264
1991,Terres arables (% du territoire),7.70440251572327
1992,Terres arables (% du territoire),8.176100628930817
1993,Terres arables (% du territoire),9.125786163522012
1994,Terres arables (% du territoire),9.433962264150944
1995,Terres arables (% du territoire),9.433962264150944
1996,Terres arables (% du territoire),9.433962264150944
1997,Terres arables (% du territoire),9.119496855345911
1998,Terres arables (% du territoire),9.119496855345911
1999,Terres arables (% du territoire),8.80503144654088
2000,Terres arables (% du territoire),8.80503144654088
2001,Terres arables (% du territoire),8.80503144654088
2002,Terres arables (% du territoire),8.80503144654088
2003,Terres arables (% du territoire),8.80503144654088
2004,Terres arables (% du territoire),8.80503144654088
2005,Terres arables (% du territoire),8.80503144654088
2006,Terres arables (% du territoire),8.80503144654088
2007,Terres arables (% du territoire),9.119496855345911
2008,Terres arables (% du territoire),9.119496855345911
2009,Terres arables (% du territoire),9.119496855345911
2010,Terres arables (% du territoire),9.119496855345911
2011,Terres arables (% du territoire),9.119496855345911
2012,Terres arables (% du territoire),9.433962264150944
2013,Terres arables (% du territoire),11.0062893081761
2014,Terres arables (% du territoire),11.0062893081761
2015,Terres arables (% du territoire),11.0062893081761
2016,Terres arables (% du territoire),11.0062893081761
2017,Terres arables (% du territoire),11.0062893081761
2018,Terres arables (% du territoire),11.0062893081761
1991,"Employés, agriculture, hommes (% d’emploi des hommes)",52.689998626709
1992,"Employés, agriculture, hommes (% d’emploi des hommes)",52.7599983215332
1993,"Employés, agriculture, hommes (% d’emploi des hommes)",52.8400001525879
1994,"Employés, agriculture, hommes (% d’emploi des hommes)",52.8699989318848
1995,"Employés, agriculture, hommes (% d’emploi des hommes)",52.6199989318848
1996,"Employés, agriculture, hommes (% d’emploi des hommes)",52.2999992370605
1997,"Employés, agriculture, hommes (% d’emploi des hommes)",52.0900001525879
1998,"Employés, agriculture, hommes (% d’emploi des hommes)",51.8600006103516
1999,"Employés, agriculture, hommes (% d’emploi des hommes)",51.7599983215332
2000,"Employés, agriculture, hommes (% d’emploi des hommes)",51.9300003051758
2001,"Employés, agriculture, hommes (% d’emploi des hommes)",51.9900016784668
2002,"Employés, agriculture, hommes (% d’emploi des hommes)",52.1300010681152
2003,"Employés, agriculture, hommes (% d’emploi des hommes)",52.2200012207031
2004,"Employés, agriculture, hommes (% d’emploi des hommes)",52.0099983215332
2005,"Employés, agriculture, hommes (% d’emploi des hommes)",51.7900009155273
2006,"Employés, agriculture, hommes (% d’emploi des hommes)",51.5999984741211
2007,"Employés, agriculture, hommes (% d’emploi des hommes)",51.3499984741211
2008,"Employés, agriculture, hommes (% d’emploi des hommes)",51.0499992370605
2009,"Employés, agriculture, hommes (% d’emploi des hommes)",50.6399993896484
2010,"Employés, agriculture, hommes (% d’emploi des hommes)",50.4199981689453
2011,"Employés, agriculture, hommes (% d’emploi des hommes)",50.7700004577637
2012,"Employés, agriculture, hommes (% d’emploi des hommes)",49.6399993896484
2013,"Employés, agriculture, hommes (% d’emploi des hommes)",48.5499992370605
2014,"Employés, agriculture, hommes (% d’emploi des hommes)",48.4000015258789
2015,"Employés, agriculture, hommes (% d’emploi des hommes)",48.3199996948242
2016,"Employés, agriculture, hommes (% d’emploi des hommes)",48.3699989318848
2017,"Employés, agriculture, hommes (% d’emploi des hommes)",48.3199996948242
2018,"Employés, agriculture, hommes (% d’emploi des hommes)",47.4099998474121
2019,"Employés, agriculture, hommes (% d’emploi des hommes)",46.6199989318848
1961,Terres cultivées en permanence (% du territoire),3.1446540880503147
1962,Terres cultivées en permanence (% du territoire),3.7735849056603774
1963,Terres cultivées en permanence (% du territoire),3.7735849056603774
1964,Terres cultivées en permanence (% du territoire),4.088050314465408
1965,Terres cultivées en permanence (% du territoire),4.40251572327044
1966,Terres cultivées en permanence (% du territoire),4.40251572327044
1967,Terres cultivées en permanence (% du territoire),4.559748427672956
1968,Terres cultivées en permanence (% du territoire),4.559748427672956
1969,Terres cultivées en permanence (% du territoire),4.716981132075472
1970,Terres cultivées en permanence (% du territoire),4.716981132075472
1971,Terres cultivées en permanence (% du territoire),5.031446540880504
1972,Terres cultivées en permanence (% du territoire),5.031446540880504
1973,Terres cultivées en permanence (% du territoire),5.345911949685535
1974,Terres cultivées en permanence (% du territoire),5.817610062893082
1975,Terres cultivées en permanence (% du territoire),5.9748427672955975
1976,Terres cultivées en permanence (% du territoire),6.289308176100629
1977,Terres cultivées en permanence (% du territoire),6.918238993710692
1978,Terres cultivées en permanence (% du territoire),7.232704402515723
1979,Terres cultivées en permanence (% du territoire),7.232704402515723
1980,Terres cultivées en permanence (% du territoire),7.232704402515723
1981,Terres cultivées en permanence (% du territoire),7.547169811320755
1982,Terres cultivées en permanence (% du territoire),7.861635220125786
1983,Terres cultivées en permanence (% du territoire),8.018867924528301
1984,Terres cultivées en permanence (% du territoire),8.176100628930817
1985,Terres cultivées en permanence (% du territoire),8.80503144654088
1986,Terres cultivées en permanence (% du territoire),9.119496855345911
1987,Terres cultivées en permanence (% du territoire),9.433962264150944
1988,Terres cultivées en permanence (% du territoire),10.377358490566039
1989,Terres cultivées en permanence (% du territoire),10.69182389937107
1990,Terres cultivées en permanence (% du territoire),11.0062893081761
1991,Terres cultivées en permanence (% du territoire),11.0062893081761
1992,Terres cultivées en permanence (% du territoire),11.320754716981133
1993,Terres cultivées en permanence (% du territoire),11.320754716981133
1994,Terres cultivées en permanence (% du territoire),11.635220125786164
1995,Terres cultivées en permanence (% du territoire),11.949685534591195
1996,Terres cultivées en permanence (% du territoire),11.949685534591195
1997,Terres cultivées en permanence (% du territoire),11.949685534591195
1998,Terres cultivées en permanence (% du territoire),11.949685534591195
1999,Terres cultivées en permanence (% du territoire),11.949685534591195
2000,Terres cultivées en permanence (% du territoire),11.949685534591195
2001,Terres cultivées en permanence (% du territoire),11.949685534591195
2002,Terres cultivées en permanence (% du territoire),11.949685534591195
2003,Terres cultivées en permanence (% du territoire),11.949685534591195
2004,Terres cultivées en permanence (% du territoire),12.578616352201259
2005,Terres cultivées en permanence (% du territoire),13.20754716981132
2006,Terres cultivées en permanence (% du territoire),13.522012578616351
2007,Terres cultivées en permanence (% du territoire),14.150943396226415
2008,Terres cultivées en permanence (% du territoire),14.150943396226415
2009,Terres cultivées en permanence (% du territoire),14.150943396226415
2010,Terres cultivées en permanence (% du territoire),14.150943396226415
2011,Terres cultivées en permanence (% du territoire),14.150943396226415
2012,Terres cultivées en permanence (% du territoire),14.150943396226415
2013,Terres cultivées en permanence (% du territoire),14.150943396226415
2014,Terres cultivées en permanence (% du territoire),14.150943396226415
2015,Terres cultivées en permanence (% du territoire),14.150943396226415
2016,Terres cultivées en permanence (% du territoire),14.150943396226415
2017,Terres cultivées en permanence (% du territoire),14.150943396226415
2018,Terres cultivées en permanence (% du territoire),14.150943396226415
1990,Accès à l’électricité (% de la population),38.2623977661133
1991,Accès à l’électricité (% de la population),39.2657661437988
1992,Accès à l’électricité (% de la population),40.2692375183105
1993,Accès à l’électricité (% de la population),41.2733039855957
1994,Accès à l’électricité (% de la population),36.5
1995,Accès à l’électricité (% de la population),43.2856330871582
1996,Accès à l’électricité (% de la population),44.2950897216797
1997,Accès à l’électricité (% de la population),45.307544708252
1998,Accès à l’électricité (% de la population),46.3227424621582
1999,Accès à l’électricité (% de la population),48.2
2000,Accès à l’électricité (% de la population),48.6745834350586
2001,Accès à l’électricité (% de la population),49.6661682128906
2002,Accès à l’électricité (% de la population),51.4
2003,Accès à l’électricité (% de la population),51.6233062744141
2004,Accès à l’électricité (% de la population),52.5865020751953
2005,Accès à l’électricité (% de la population),58.9
2006,Accès à l’électricité (% de la population),60.1710526315789
2007,Accès à l’électricité (% de la population),55.4197807312012
2008,Accès à l’électricité (% de la population),60.3
2009,Accès à l’électricité (% de la population),57.3142738342285
2010,Accès à l’électricité (% de la population),58.2818870544434
2011,Accès à l’électricité (% de la population),55.8
2012,Accès à l’électricité (% de la population),55.8
2013,Accès à l’électricité (% de la population),61.3273582458496
2014,Accès à l’électricité (% de la population),61.9
2015,Accès à l’électricité (% de la population),62.6
2016,Accès à l’électricité (% de la population),64.3
2017,Accès à l’électricité (% de la population),65.6
2018,Accès à l’électricité (% de la population),67.1723709106445
2019,Accès à l’électricité (% de la population),68.5501098632813
1960,Émissions de CO2 (tonnes métriques par habitant),0.13187789901640018
1961,Émissions de CO2 (tonnes métriques par habitant),0.15247413843191343
1962,Émissions de CO2 (tonnes métriques par habitant),0.15559744518075422
1963,Émissions de CO2 (tonnes métriques par habitant),0.15908365934012653
1964,Émissions de CO2 (tonnes métriques par habitant),0.18733947518440167
1965,Émissions de CO2 (tonnes métriques par habitant),0.2776161783155892
1966,Émissions de CO2 (tonnes métriques par habitant),0.2952857650905406
1967,Émissions de CO2 (tonnes métriques par habitant),0.3276291721608884
1968,Émissions de CO2 (tonnes métriques par habitant),0.3742365483349296
1969,Émissions de CO2 (tonnes métriques par habitant),0.42604099667787654
1970,Émissions de CO2 (tonnes métriques par habitant),0.4786727739917328
1971,Émissions de CO2 (tonnes métriques par habitant),0.507858994676973
1972,Émissions de CO2 (tonnes métriques par habitant),0.5405774650261674
1973,Émissions de CO2 (tonnes métriques par habitant),0.5492797841928966
1974,Émissions de CO2 (tonnes métriques par habitant),0.5816836143332416
1975,Émissions de CO2 (tonnes métriques par habitant),0.6221836442435285
1976,Émissions de CO2 (tonnes métriques par habitant),0.5904166087648268
1977,Émissions de CO2 (tonnes métriques par habitant),0.5772011288128353
1978,Émissions de CO2 (tonnes métriques par habitant),0.6555458038338461
1979,Émissions de CO2 (tonnes métriques par habitant),0.7056394108348935
1980,Émissions de CO2 (tonnes métriques par habitant),0.7746040032602857
1981,Émissions de CO2 (tonnes métriques par habitant),0.5321147829041558
1982,Émissions de CO2 (tonnes métriques par habitant),0.6970026552223498
1983,Émissions de CO2 (tonnes métriques par habitant),0.5293025432643625
1984,Émissions de CO2 (tonnes métriques par habitant),0.5671667976725959
1985,Émissions de CO2 (tonnes métriques par habitant),0.7387089436756897
1986,Émissions de CO2 (tonnes métriques par habitant),0.5788351481692335
1987,Émissions de CO2 (tonnes métriques par habitant),0.7180996445379347
1988,Émissions de CO2 (tonnes métriques par habitant),0.825631425342099
1989,Émissions de CO2 (tonnes métriques par habitant),0.7408948334759551
1990,Émissions de CO2 (tonnes métriques par habitant),0.22725608901662936
1991,Émissions de CO2 (tonnes métriques par habitant),0.22568426011639806
1992,Émissions de CO2 (tonnes métriques par habitant),0.21619633686917109
1993,Émissions de CO2 (tonnes métriques par habitant),0.22303200253050906
1994,Émissions de CO2 (tonnes métriques par habitant),0.2249655234874927
1995,Émissions de CO2 (tonnes métriques par habitant),0.22958136120479228
1996,Émissions de CO2 (tonnes métriques par habitant),0.2645732648034026
1997,Émissions de CO2 (tonnes métriques par habitant),0.31657545460301373
1998,Émissions de CO2 (tonnes métriques par habitant),0.30982576822838737
1999,Émissions de CO2 (tonnes métriques par habitant),0.41727550531034535
2000,Émissions de CO2 (tonnes métriques par habitant),0.38469345462015014
2001,Émissions de CO2 (tonnes métriques par habitant),0.3714466249890895
2002,Émissions de CO2 (tonnes métriques par habitant),0.3702513164958742
2003,Émissions de CO2 (tonnes métriques par habitant),0.29262007067996326
2004,Émissions de CO2 (tonnes métriques par habitant),0.30160552634810855
2005,Émissions de CO2 (tonnes métriques par habitant),0.31654340270428316
2006,Émissions de CO2 (tonnes métriques par habitant),0.3001879933973571
2007,Émissions de CO2 (tonnes métriques par habitant),0.28949599008932647
2008,Émissions de CO2 (tonnes métriques par habitant),0.3243976405070233
2009,Émissions de CO2 (tonnes métriques par habitant),0.2956257312437064
2010,Émissions de CO2 (tonnes métriques par habitant),0.3029278217483085
2011,Émissions de CO2 (tonnes métriques par habitant),0.2848494520713929
2012,Émissions de CO2 (tonnes métriques par habitant),0.3661730709362168
2013,Émissions de CO2 (tonnes métriques par habitant),0.3830219672605861
2014,Émissions de CO2 (tonnes métriques par habitant),0.3956256519433874
2015,Émissions de CO2 (tonnes métriques par habitant),0.4116050582300604
2016,Émissions de CO2 (tonnes métriques par habitant),0.3912230699375042
